ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Family_Size,Is_Parent,Customer_Tenure,Monetary,Frequency,Avg_Basket_Value,Premium_Wine_Ratio,Web_Purchase_Ratio,RFM_Spender_Level,Income_Level,R_Score,F_Score,M_Score,Total_RFM_Score,Segment
6245,1950,PhD,Partnered,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,1,1,381,507,18,28.166666666666668,0.7455621301775148,0.16666666666666666,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
8234,1973,High School,Partnered,27190.0,1,0,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,41,1,1,318,18,4,4.5,0.05555555555555555,0.25,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
1411,1952,Bachelor,Single,82623.0,0,0,2013-11-10,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,62,0,0,231,940,16,58.75,0.2170212765957447,0.125,Medium Spender,High Income,2,3,3,8,High Income - Medium Spender
8553,1965,Bachelor,Partnered,44300.0,1,1,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,49,2,1,371,42,6,7.0,0.7142857142857143,0.16666666666666666,Low Spender,Medium Income,2,1,1,4,Medium Income - Low Spender
1826,1970,Bachelor,Single,84835.0,0,0,2014-06-16,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,44,0,0,13,1190,15,79.33333333333333,0.1588235294117647,0.26666666666666666,High Spender,High Income,4,2,4,10,High Income - High Spender
8842,1971,Bachelor,Single,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,43,2,1,551,44,8,5.5,0.3409090909090909,0.25,Low Spender,Low Income,3,2,1,6,Low Income - Low Spender
11030,1976,Master,Partnered,33181.0,1,0,2014-01-03,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,38,1,1,177,16,4,4.0,0.5625,0.25,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
2579,1957,Bachelor,Partnered,71113.0,0,1,2013-12-17,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,57,1,1,194,835,26,32.11538461538461,0.592814371257485,0.23076923076923078,Medium Spender,Medium Income,1,4,3,8,Medium Income - Medium Spender
175,1986,Bachelor,Partnered,71952.0,1,0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,28,1,1,535,1443,22,65.5909090909091,0.4546084546084546,0.36363636363636365,Medium Spender,Medium Income,1,4,4,9,Medium Income - Medium Spender
9185,1966,PhD,Single,69759.0,0,0,2013-10-28,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,48,0,0,244,1029,18,57.166666666666664,0.4392614188532556,0.2222222222222222,Medium Spender,Medium Income,3,3,3,9,Medium Income - Medium Spender
11056,1974,Bachelor,Partnered,72099.0,0,0,2012-10-27,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,40,0,0,610,1188,18,66.0,0.4595959595959596,0.16666666666666666,High Spender,Medium Income,4,3,4,11,Medium Income - High Spender
9365,1976,PhD,Single,60000.0,0,1,2012-12-22,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,38,1,1,554,1277,24,53.208333333333336,0.8206734534064213,0.4583333333333333,High Spender,Medium Income,2,4,4,10,Medium Income - High Spender
6201,1978,Bachelor,Single,38643.0,1,1,2013-11-29,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,36,2,1,212,49,7,7.0,0.4489795918367347,0.2857142857142857,Low Spender,Medium Income,3,1,1,5,Medium Income - Low Spender
2061,1955,Bachelor,Partnered,50737.0,0,1,2013-05-11,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,59,1,1,414,99,7,14.142857142857142,0.7878787878787878,0.2857142857142857,Low Spender,Medium Income,2,1,2,5,Medium Income - Low Spender
6184,1969,PhD,Partnered,68462.0,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,45,0,0,564,1670,15,111.33333333333333,0.33592814371257484,0.2,High Spender,Medium Income,4,2,4,10,Medium Income - High Spender
6142,1943,Master,Partnered,65073.0,0,0,2013-08-20,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,71,0,0,313,900,14,64.28571428571429,0.6988888888888889,0.35714285714285715,Medium Spender,Medium Income,2,2,3,7,Medium Income - Medium Spender
4107,1948,PhD,Partnered,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,66,2,1,264,425,16,26.5625,0.6329411764705882,0.25,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
7274,1957,Bachelor,Partnered,78618.0,0,0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,57,0,0,639,2153,22,97.86363636363636,0.341848583372039,0.18181818181818182,Medium Spender,High Income,1,4,4,9,High Income - Medium Spender
9336,1969,PhD,Single,62187.0,0,1,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,45,1,1,99,636,21,30.285714285714285,0.8050314465408805,0.2857142857142857,Medium Spender,Medium Income,3,3,3,9,Medium Income - Medium Spender
2958,1978,Bachelor,Partnered,28442.0,2,0,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,36,2,1,125,57,10,5.7,0.3333333333333333,0.2,Low Spender,Low Income,2,2,1,5,Low Income - Low Spender
933,1978,PhD,Partnered,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,36,1,1,583,25,4,6.25,0.36,0.25,Low Spender,Medium Income,3,1,1,5,Medium Income - Low Spender
5837,1967,Bachelor,Partnered,51479.0,1,1,2012-12-28,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,47,2,1,548,494,22,22.454545454545453,0.5,0.2727272727272727,Medium Spender,Medium Income,2,4,3,9,Medium Income - Medium Spender
10704,1969,Bachelor,Single,54803.0,0,1,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,45,1,1,677,693,19,36.473684210526315,0.5829725829725829,0.3157894736842105,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
5125,1960,Bachelor,Partnered,79530.0,0,0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,54,0,0,408,1348,26,51.84615384615385,0.2470326409495549,0.15384615384615385,High Spender,High Income,2,4,4,10,High Income - High Spender
4432,1976,Bachelor,Single,31615.0,1,0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,38,1,1,470,51,7,7.285714285714286,0.0392156862745098,0.2857142857142857,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
5955,1962,Bachelor,Partnered,72025.0,0,0,2012-11-17,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,52,0,0,589,1932,16,120.75,0.4311594202898551,0.25,High Spender,Medium Income,3,3,4,10,Medium Income - High Spender
2928,1975,PhD,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,39,1,1,575,990,16,61.875,0.796969696969697,0.125,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
5680,1984,Master,Partnered,35684.0,1,0,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,30,1,1,68,30,5,6.0,0.3333333333333333,0.2,Low Spender,Medium Income,2,1,1,4,Medium Income - Low Spender
10313,1975,Bachelor,Partnered,48178.0,1,1,2012-10-28,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,39,2,1,609,254,16,15.875,0.6259842519685039,0.3125,Medium Spender,Medium Income,2,3,2,7,Medium Income - Medium Spender
2557,1970,Master,Single,29548.0,1,0,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,44,1,1,304,29,5,5.8,0.2413793103448276,0.2,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
1245,1966,Bachelor,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,48,1,1,595,1371,23,59.608695652173914,0.712618526622903,0.17391304347826086,High Spender,Medium Income,3,4,4,11,Medium Income - High Spender
1519,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,42,2,1,372,73,9,8.11111111111111,0.5205479452054794,0.3333333333333333,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
10703,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,39,2,1,680,120,11,10.909090909090908,0.475,0.2727272727272727,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
1726,1970,Bachelor,Single,22585.0,0,0,2013-03-18,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,44,0,0,468,81,5,16.2,0.037037037037037035,0.2,Medium Spender,Low Income,4,1,2,7,Low Income - Medium Spender
4459,1989,Bachelor,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,25,1,1,546,37,5,7.4,0.2702702702702703,0.2,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
1729,1961,PhD,Partnered,66426.0,0,1,2013-10-02,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,53,1,1,270,1377,20,68.85,0.7574437182280319,0.15,High Spender,Medium Income,4,3,4,11,Medium Income - High Spender
1517,1969,Bachelor,Single,30822.0,1,0,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,45,1,1,380,51,5,10.2,0.058823529411764705,0.2,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
2098,1969,PhD,Partnered,33581.0,2,0,2013-01-08,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,45,2,1,537,17,4,4.25,0.6470588235294118,0.25,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
9543,1985,Bachelor,Partnered,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,29,1,1,227,22,4,5.5,0.13636363636363635,0.0,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
6878,1954,Bachelor,Single,27421.0,0,0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,60,0,0,564,324,14,23.142857142857142,0.13271604938271606,0.2857142857142857,Medium Spender,Low Income,4,2,2,8,Low Income - Medium Spender
3310,1973,Master,Partnered,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,41,3,1,676,211,16,13.1875,0.3459715639810427,0.25,Low Spender,Medium Income,1,3,2,6,Medium Income - Low Spender
2724,1981,Master,Single,36143.0,1,0,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,33,1,1,91,19,4,4.75,0.631578947368421,0.0,Low Spender,Medium Income,3,1,1,5,Medium Income - Low Spender
948,1971,Bachelor,Single,10245.0,1,0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,43,1,1,410,41,8,5.125,0.0975609756097561,0.125,Low Spender,Low Income,3,2,1,6,Low Income - Low Spender
6720,1968,Master,Partnered,43795.0,0,1,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,46,1,1,256,492,17,28.941176470588236,0.6382113821138211,0.4117647058823529,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
6202,1960,Bachelor,Partnered,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,54,1,1,632,1005,26,38.65384615384615,0.5681592039800994,0.15384615384615385,Medium Spender,Medium Income,1,4,3,8,Medium Income - Medium Spender
2066,1949,Bachelor,Partnered,38823.0,0,1,2012-08-30,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,65,1,1,668,114,7,16.285714285714285,0.6140350877192983,0.2857142857142857,Low Spender,Medium Income,2,1,2,5,Medium Income - Low Spender
9799,1968,PhD,Single,83664.0,1,1,2013-05-08,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,46,2,1,417,1173,19,61.73684210526316,0.7382779198635976,0.10526315789473684,Medium Spender,High Income,2,3,4,9,High Income - Medium Spender
8318,1979,Bachelor,Partnered,90300.0,0,0,2014-01-03,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,35,0,0,177,1738,19,91.47368421052632,0.34177215189873417,0.2631578947368421,High Spender,High Income,4,3,4,11,High Income - High Spender
5642,1979,Master,Partnered,62499.0,1,0,2013-12-09,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,35,1,1,202,222,12,18.5,0.6306306306306306,0.25,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
2669,1993,Bachelor,Single,74293.0,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,21,0,0,56,1127,16,70.4375,0.33274179236912155,0.3125,Medium Spender,Medium Income,2,3,4,9,Medium Income - Medium Spender
455,1946,PhD,Partnered,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,68,0,0,437,209,10,20.9,0.4880382775119617,0.4,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
7683,1968,Master,Partnered,70777.0,0,1,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,46,1,1,124,787,23,34.21739130434783,0.7039390088945362,0.21739130434782608,Medium Spender,Medium Income,1,4,3,8,Medium Income - Medium Spender
3428,1991,PhD,Partnered,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,23,0,0,266,1598,24,66.58333333333333,0.5750938673341677,0.16666666666666666,High Spender,Medium Income,2,4,4,10,Medium Income - High Spender
7414,1971,Bachelor,Partnered,43824.0,1,1,2012-09-15,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,43,2,1,652,186,12,15.5,0.5161290322580645,0.25,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
6354,1984,Bachelor,Partnered,15345.0,1,0,2012-08-31,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,30,1,1,667,47,6,7.833333333333333,0.10638297872340426,0.16666666666666666,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
798,1987,Bachelor,Single,23442.0,1,0,2012-12-24,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,27,1,1,552,27,5,5.4,0.07407407407407407,0.2,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
8213,1980,Master,Partnered,14515.0,1,0,2012-11-09,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,34,1,1,597,96,11,8.727272727272727,0.0625,0.18181818181818182,Low Spender,Low Income,2,2,2,6,Low Income - Low Spender
2488,1956,Master,Single,31395.0,1,1,2013-03-23,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,58,2,1,463,64,10,6.4,0.359375,0.2,Low Spender,Low Income,1,2,1,4,Low Income - Low Spender
9999,1965,Bachelor,Partnered,75276.0,0,0,2012-09-27,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,49,0,0,640,1040,23,45.21739130434783,0.5865384615384616,0.391304347826087,High Spender,High Income,4,4,3,11,High Income - High Spender
7617,1974,Bachelor,Single,42373.0,1,1,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,40,2,1,318,163,13,12.538461538461538,0.4110429447852761,0.15384615384615385,Low Spender,Medium Income,1,2,2,5,Medium Income - Low Spender
615,1960,Bachelor,Partnered,30507.0,0,0,2013-03-11,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,54,0,0,475,343,11,31.181818181818183,0.18950437317784258,0.45454545454545453,Medium Spender,Low Income,3,2,2,7,Low Income - Medium Spender
2552,1955,PhD,Single,55521.0,1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,59,3,1,250,446,24,18.583333333333332,0.9327354260089686,0.25,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
194,1965,Bachelor,Partnered,48006.0,1,1,2014-06-09,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,49,2,1,20,41,5,8.2,0.5609756097560976,0.2,Low Spender,Medium Income,2,1,1,4,Medium Income - Low Spender
3645,1972,PhD,Single,27213.0,1,0,2012-08-30,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,42,1,1,668,70,9,7.777777777777778,0.2714285714285714,0.2222222222222222,Medium Spender,Low Income,4,2,2,8,Low Income - Medium Spender
8890,1971,PhD,Single,65808.0,1,1,2014-05-30,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,43,2,1,30,272,14,19.428571428571427,0.5698529411764706,0.35714285714285715,Medium Spender,Medium Income,4,2,2,8,Medium Income - Medium Spender
5049,1974,PhD,Partnered,30351.0,1,0,2013-06-06,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,40,1,1,388,46,6,7.666666666666667,0.30434782608695654,0.5,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
9973,1963,Bachelor,Partnered,50437.0,0,2,2012-10-17,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,51,2,1,620,490,19,25.789473684210527,0.7551020408163265,0.3684210526315789,Medium Spender,Medium Income,3,3,3,9,Medium Income - Medium Spender
7301,1982,Master,Single,23616.0,1,0,2012-11-17,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,32,1,1,589,79,8,9.875,0.05063291139240506,0.375,Low Spender,Low Income,1,2,2,5,Low Income - Low Spender
10882,1976,Bachelor,Partnered,53858.0,0,1,2012-11-09,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,38,1,1,597,915,17,53.8235294117647,0.4448087431693989,0.23529411764705882,Medium Spender,Medium Income,2,3,3,8,Medium Income - Medium Spender
7030,1955,PhD,Partnered,66465.0,0,1,2013-03-30,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,0,59,1,1,456,1485,35,42.42857142857143,0.8080808080808081,0.3142857142857143,High Spender,Medium Income,4,4,4,12,Medium Income - High Spender
7422,1987,Bachelor,Single,46923.0,1,0,2012-08-22,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,27,1,1,676,369,16,23.0625,0.23035230352303523,0.3125,Low Spender,Medium Income,1,3,2,6,Medium Income - Low Spender
3523,1962,Bachelor,Partnered,75072.0,0,1,2013-01-23,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,52,1,1,522,1073,19,56.473684210526315,0.543336439888164,0.2631578947368421,Medium Spender,High Income,1,3,4,8,High Income - Medium Spender
7106,1943,PhD,Partnered,75865.0,0,0,2014-03-31,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,71,0,0,90,1242,19,65.36842105263158,0.3888888888888889,0.15789473684210525,Medium Spender,High Income,2,3,4,9,High Income - Medium Spender
6504,1975,Master,Partnered,19789.0,1,0,2013-11-20,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,39,1,1,221,78,9,8.666666666666666,0.02564102564102564,0.2222222222222222,Medium Spender,Low Income,4,2,2,8,Low Income - Medium Spender
5067,1994,Bachelor,Partnered,80134.0,0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,20,0,0,135,1378,21,65.61904761904762,0.7010159651669086,0.09523809523809523,High Spender,High Income,4,3,4,11,High Income - High Spender
4216,1981,Bachelor,Single,91065.0,0,0,2013-02-22,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,1,33,0,0,492,1474,26,56.69230769230769,0.5576662143826323,0.2692307692307692,High Spender,High Income,3,4,4,11,High Income - High Spender
8581,1971,Master,Partnered,49505.0,1,1,2013-03-05,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,43,2,1,481,751,29,25.896551724137932,0.8042609853528628,0.3448275862068966,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
5929,1973,PhD,Partnered,37401.0,1,0,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,41,1,1,54,48,7,6.857142857142857,0.3958333333333333,0.2857142857142857,Low Spender,Medium Income,4,1,1,6,Medium Income - Low Spender
3129,1983,Bachelor,Partnered,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,31,1,1,38,45,6,7.5,0.1111111111111111,0.3333333333333333,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
6528,1982,Master,Partnered,18492.0,1,0,2014-06-05,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,32,1,1,24,10,4,2.5,0.2,0.25,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
1361,1974,Master,Partnered,82584.0,0,0,2013-06-04,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,1,40,0,0,390,1435,16,89.6875,0.7498257839721254,0.1875,High Spender,High Income,3,3,4,10,High Income - High Spender
6932,1941,PhD,Partnered,93027.0,0,0,2013-04-13,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,73,0,0,442,2119,22,96.31818181818181,0.6064181217555451,0.3181818181818182,Medium Spender,High Income,1,4,4,9,High Income - Medium Spender
7284,1953,Bachelor,Partnered,48686.0,1,2,2013-12-04,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,61,3,1,207,20,4,5.0,0.5,0.25,Low Spender,Medium Income,4,1,1,6,Medium Income - Low Spender
1340,1986,Bachelor,Partnered,92910.0,0,0,2014-04-24,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,0,28,0,0,66,1795,27,66.48148148148148,0.30696378830083565,0.2222222222222222,High Spender,High Income,3,4,4,11,High Income - High Spender
8746,1989,Bachelor,Partnered,75433.0,1,0,2014-04-05,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,25,1,1,85,1188,19,62.526315789473685,0.6734006734006734,0.10526315789473684,High Spender,High Income,3,3,4,10,High Income - High Spender
5987,1989,Master,Partnered,10404.0,1,0,2014-05-04,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,25,1,1,56,43,7,6.142857142857143,0.046511627906976744,0.14285714285714285,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
3767,1968,Bachelor,Partnered,61314.0,0,1,2013-04-25,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,0,46,1,1,430,1008,24,42.0,0.375,0.20833333333333334,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
3725,1961,PhD,Single,84865.0,0,0,2013-05-09,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,1,53,0,0,416,1688,16,105.5,0.7393364928909952,0.125,High Spender,High Income,4,3,4,11,High Income - High Spender
4324,1989,Bachelor,Partnered,42387.0,1,0,2012-10-29,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,0,25,1,1,608,684,21,32.57142857142857,0.3435672514619883,0.38095238095238093,Medium Spender,Medium Income,3,3,3,9,Medium Income - Medium Spender
238,1967,Master,Partnered,67309.0,1,1,2013-01-23,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,47,2,1,522,1082,39,27.743589743589745,0.47597042513863214,0.23076923076923078,Medium Spender,Medium Income,1,4,4,9,Medium Income - Medium Spender
6694,1964,Bachelor,Partnered,75236.0,0,1,2013-11-25,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,0,50,1,1,216,1068,25,42.72,0.4101123595505618,0.32,High Spender,High Income,3,4,4,11,High Income - High Spender
498,1970,Bachelor,Single,30015.0,1,0,2014-02-02,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,44,1,1,147,57,7,8.142857142857142,0.43859649122807015,0.14285714285714285,Low Spender,Low Income,3,1,1,5,Low Income - Low Spender
9347,1956,Master,Partnered,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,58,1,1,373,46,5,9.2,0.6739130434782609,0.2,Low Spender,Medium Income,3,1,1,5,Medium Income - Low Spender
9699,1966,Bachelor,Single,67272.0,0,1,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,48,1,1,190,733,23,31.869565217391305,0.4870395634379263,0.2608695652173913,High Spender,Medium Income,4,4,3,11,Medium Income - High Spender
10664,1949,Master,Single,51529.0,0,1,2013-09-07,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,65,1,1,295,467,17,27.470588235294116,0.8565310492505354,0.5294117647058824,High Spender,Medium Income,4,3,3,10,Medium Income - High Spender
5455,1971,PhD,Partnered,32011.0,1,0,2013-08-22,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,43,1,1,311,122,10,12.2,0.8114754098360656,0.2,Low Spender,Low Income,1,2,2,5,Low Income - Low Spender
456,1986,Master,Partnered,7500.0,1,0,2013-02-07,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,0,28,1,1,507,36,7,5.142857142857143,0.027777777777777776,0.2857142857142857,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
5012,1989,Bachelor,Partnered,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,25,1,1,360,34,5,6.8,0.14705882352941177,0.2,Low Spender,Low Income,2,1,1,4,Low Income - Low Spender
7495,1948,PhD,Partnered,56223.0,0,1,2013-12-20,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,0,66,1,1,191,156,10,15.6,0.4935897435897436,0.2,Low Spender,Medium Income,2,2,2,6,Medium Income - Low Spender
5029,1946,Bachelor,Partnered,18100.0,0,0,2013-08-06,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,68,0,0,327,14,4,3.5,0.21428571428571427,0.0,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
10642,1989,Bachelor,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,25,1,1,546,37,5,7.4,0.2702702702702703,0.2,Low Spender,Low Income,4,1,1,6,Low Income - Low Spender
2106,1974,Master,Partnered,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,40,0,0,104,34,5,6.8,0.0,0.2,Low Spender,Low Income,1,1,1,3,Low Income - Low Spender
